serviceId,serviceSlug,serviceName,diyGuideId,diySlug,primary,safetyClass,publicationStatus,wordCountEN,wordCountAR,imageStatus,mappingStatus,notes
cmtu4kyeo00oaut9odxroo5re,refrigerator-ice-formation-problem,Refrigerator Ice Formation Problem,cmtu4l2lb00ltutg4xckjxtiz,diy-shell-refrigerator-ice-formation-problem,true,YELLOW,published,1503,1234,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyes00oeut9o81h3ijpz,refrigerator-thermostat-inspection,Refrigerator Thermostat Inspection,cmtu4l2lk00lxutg4debhcde1,diy-shell-refrigerator-thermostat-inspection,true,RED,published,1499,1214,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyev00oiut9ovug0pgwh,refrigerator-compressor-inspection,Refrigerator Compressor Inspection,cmtu4l2lt00m1utg4f1p5ejvi,diy-shell-refrigerator-compressor-inspection,true,RED,published,1498,1216,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyey00omut9o898o8euu,refrigerator-compressor-replacement,Refrigerator Compressor Replacement,cmtu4l2m100m5utg4tndqd1e9,diy-shell-refrigerator-compressor-replacement,true,RED,published,1502,1210,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyf000oqut9oh5ua3tjr,refrigerator-fan-motor-repair,Refrigerator Fan Motor Repair,cmtu4l2ma00m9utg4avllbfsa,diy-shell-refrigerator-fan-motor-repair,true,RED,published,1545,1245,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyf300ouut9ofbu61dmq,refrigerator-door-seal-replacement,Refrigerator Door Seal Replacement,cmtu4l1el0035utg4qlbhwui9,diy-refrigerator-door-seal-replacement,true,GREEN,published,1639,1382,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyf600oyut9oiqvm886e,refrigerator-door-hinge-repair,Refrigerator Door Hinge Repair,cmtu4l1eu0039utg4mh9fhvkb,diy-refrigerator-door-hinge-repair,true,GREEN,published,1650,1398,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyf900p2ut9oqm0w0syn,refrigerator-temperature-control-repair,Refrigerator Temperature Control Repair,cmtu4l2mj00mdutg4j304y08v,diy-shell-refrigerator-temperature-control-repair,true,RED,published,1538,1225,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfc00p6ut9oeyeq7lsi,refrigerator-drain-blockage-repair,Refrigerator Drain Blockage Repair,cmtu4l2ms00mhutg4qchgic18,diy-shell-refrigerator-drain-blockage-repair,true,YELLOW,published,1515,1231,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfe00paut9oyhjfqtdu,refrigerator-electrical-fault-diagnosis,Refrigerator Electrical Fault Diagnosis,cmtu4l2n100mlutg4s094vtkm,diy-shell-refrigerator-electrical-fault-diagnosis,true,RED,published,1534,1234,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfh00peut9o9hm8xmne,refrigerator-cleaning,Refrigerator Cleaning,cmtu4l1f5003dutg4jqb43kkp,diy-refrigerator-cleaning,true,GREEN,published,1578,1295,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfk00piut9o3wmyjv0n,microwave-inspection,Microwave Inspection,cmtu4l2n900mputg4jjk289lj,diy-shell-microwave-inspection,true,YELLOW,published,1435,1215,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfn00pmut9ogtn3oms3,microwave-heating-problem,Microwave Heating Problem,cmtu4l2nh00mtutg4puvbs9rq,diy-shell-microwave-heating-problem,true,RED,published,1511,1232,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfq00pqut9oh5ne4v6i,microwave-no-power-diagnosis,Microwave No-Power Diagnosis,cmtu4l2nq00mxutg4xb75g7g9,diy-shell-microwave-no-power-diagnosis,true,RED,published,1527,1233,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfs00puut9ooz6yj70z,microwave-spark-problem,Microwave Spark Problem,cmtu4l2o600n1utg4j6t1n16v,diy-shell-microwave-spark-problem,true,RED,published,1503,1224,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfv00pyut9o7lb6z9jy,microwave-turntable-problem,Microwave Turntable Problem,cmtu4l2of00n5utg4cigxep2s,diy-shell-microwave-turntable-problem,true,REVIEW_REQUIRED,published,1497,1214,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyfy00q2ut9o8t3gat7z,microwave-door-problem,Microwave Door Problem,cmtu4l2oo00n9utg483dnk1eo,diy-shell-microwave-door-problem,true,REVIEW_REQUIRED,published,1483,1186,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyg000q6ut9or3kp8flm,microwave-door-switch-repair,Microwave Door Switch Repair,cmtu4l2ox00ndutg4zv5uxps2,diy-shell-microwave-door-switch-repair,true,RED,published,1549,1223,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyg400qaut9ockh2uuor,microwave-fuse-replacement,Microwave Fuse Replacement,cmtu4l2p600nhutg4s9v9qdxc,diy-shell-microwave-fuse-replacement,true,RED,published,1500,1218,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyg600qeut9oywf63bxz,microwave-control-panel-problem,Microwave Control Panel Problem,cmtu4l2pf00nlutg43rm3enfu,diy-shell-microwave-control-panel-problem,true,RED,published,1535,1240,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyg900qiut9obtujoq5h,microwave-display-problem,Microwave Display Problem,cmtu4l2po00nputg478s3sfrz,diy-shell-microwave-display-problem,true,RED,published,1494,1241,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygc00qmut9oxv1xdqpc,microwave-fan-problem,Microwave Fan Problem,cmtu4l2px00ntutg4c5y676dy,diy-shell-microwave-fan-problem,true,RED,published,1508,1236,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygf00qqut9om1j4e7wp,microwave-internal-cleaning,Microwave Internal Cleaning,cmtu4l1fd003hutg48eg0mbcs,diy-microwave-internal-cleaning,true,GREEN,published,1592,1368,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygi00quut9omtfa9m12,microwave-electrical-diagnosis,Microwave Electrical Diagnosis,cmtu4l2q500nxutg41nehbe0q,diy-shell-microwave-electrical-diagnosis,true,RED,published,1497,1221,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygl00qyut9ogve5n47q,washing-machine-inspection,Washing Machine Inspection,cmtu4l2qf00o1utg4zx0cp3vs,diy-shell-washing-machine-inspection,true,YELLOW,published,1475,1194,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygo00r2ut9ochgr1wmp,washing-machine-not-starting,Washing Machine Not Starting,cmtu4l2qo00o5utg444e9blun,diy-shell-washing-machine-not-starting,true,YELLOW,published,1515,1215,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygq00r6ut9ody7efuq3,washing-machine-not-spinning,Washing Machine Not Spinning,cmtu4l2qx00o9utg420uo1lgc,diy-shell-washing-machine-not-spinning,true,YELLOW,published,1517,1235,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygt00raut9ofk7zvw6y,washing-machine-water-filling-problem,Washing Machine Water Filling Problem,cmtu4l2r500odutg4ksznykxt,diy-shell-washing-machine-water-filling-problem,true,YELLOW,published,1529,1268,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygw00reut9oxf1dly4p,washing-machine-drainage-problem,Washing Machine Drainage Problem,cmtu4l2rf00ohutg4l0zhexty,diy-shell-washing-machine-drainage-problem,true,YELLOW,published,1507,1237,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kygy00riut9owfxtbtci,washing-machine-water-leakage,Washing Machine Water Leakage,cmtu4l2ro00olutg4c7n2v8jp,diy-shell-washing-machine-water-leakage,true,YELLOW,published,1313,1212,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyh200rmut9olja9sajt,washing-machine-excessive-noise,Washing Machine Excessive Noise,cmtu4l2rx00oputg4ycaezxud,diy-shell-washing-machine-excessive-noise,true,YELLOW,published,1509,1223,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyh400rqut9opmbuyqs7,washing-machine-vibration-problem,Washing Machine Vibration Problem,cmtu4l2s600otutg4fij1fkag,diy-shell-washing-machine-vibration-problem,true,YELLOW,published,1522,1246,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyh700ruut9ogyjkxeaz,washing-machine-door-lock-problem,Washing Machine Door Lock Problem,cmtu4l2sf00oxutg4yyagc2nw,diy-shell-washing-machine-door-lock-problem,true,YELLOW,published,1545,1271,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyha00ryut9o09epc3ri,washing-machine-drum-problem,Washing Machine Drum Problem,cmtu4l2so00p1utg4fxzuavsb,diy-shell-washing-machine-drum-problem,true,RED,published,1529,1254,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhd00s2ut9omfvdbfkq,washing-machine-pump-repair,Washing Machine Pump Repair,cmtu4l2sx00p5utg40pm25bxc,diy-shell-washing-machine-pump-repair,true,RED,published,1539,1217,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhg00s6ut9okohfuhmn,washing-machine-motor-inspection,Washing Machine Motor Inspection,cmtu4l2t600p9utg4jl9502ci,diy-shell-washing-machine-motor-inspection,true,RED,published,1549,1247,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhj00saut9ov76e6g8g,washing-machine-belt-replacement,Washing Machine Belt Replacement,cmtu4l2tf00pdutg4mj3f929n,diy-shell-washing-machine-belt-replacement,true,RED,published,1541,1240,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhm00seut9oxaa44oz4,washing-machine-control-board-diagnosis,Washing Machine Control Board Diagnosis,cmtu4l2to00phutg4ovviwa87,diy-shell-washing-machine-control-board-diagnosis,true,RED,published,1587,1263,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhp00siut9odzgehyl3,washing-machine-filter-cleaning,Washing Machine Filter Cleaning,cmtu4l1fm003lutg4vhk5rtq4,diy-washing-machine-filter-cleaning,true,GREEN,published,1640,1346,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhs00smut9om2s8w9f2,washing-machine-preventive-maintenance,Washing Machine Preventive Maintenance,cmtu4l2tw00plutg4e6erji6j,diy-shell-washing-machine-preventive-maintenance,true,YELLOW,published,1496,1204,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhu00squt9oq4k1qdgg,water-heater-inspection,Water Heater Inspection,cmtu4l2u600pputg464ozytxz,diy-shell-water-heater-inspection,true,YELLOW,published,1479,1228,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyhx00suut9orirmvp54,water-heater-no-hot-water,Water Heater No Hot Water,cmtu4l2ue00ptutg4qfw1crx2,diy-shell-water-heater-no-hot-water,true,RED,published,1579,1284,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyi000syut9oqvzqo7ea,water-heater-slow-heating,Water Heater Slow Heating,cmtu4l2un00pxutg46ornsaro,diy-shell-water-heater-slow-heating,true,RED,published,1553,1262,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyi300t2ut9ovjtnvr5t,water-heater-temperature-problem,Water Heater Temperature Problem,cmtu4l2uw00q1utg4g637cays,diy-shell-water-heater-temperature-problem,true,RED,published,1535,1258,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyi500t6ut9or3ci007x,water-heater-thermostat-repair,Water Heater Thermostat Repair,cmtu4l2v500q5utg4fgn1e8li,diy-shell-water-heater-thermostat-repair,true,RED,published,1541,1271,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyi800taut9onwuwxlp6,water-heater-heating-element-replacement,Water Heater Heating Element Replacement,cmtu4l2ve00q9utg4hc2vbrw6,diy-shell-water-heater-heating-element-replacement,true,RED,published,1596,1255,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyia00teut9o3gnrug99,water-heater-water-leakage-repair,Water Heater Water Leakage Repair,cmtu4l2vn00qdutg4em1it94o,diy-shell-water-heater-water-leakage-repair,true,RED,published,1592,1309,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyid00tiut9ohig9zfvq,water-heater-pressure-problem,Water Heater Pressure Problem,cmtu4l2vw00qhutg4ru6z8o2e,diy-shell-water-heater-pressure-problem,true,RED,published,1536,1279,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyig00tmut9o2ke37g8n,water-heater-tank-inspection,Water Heater Tank Inspection,cmtu4l2w500qlutg4q5409q7u,diy-shell-water-heater-tank-inspection,true,YELLOW,published,1503,1243,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyij00tqut9o4gv1zj8s,water-heater-valve-replacement,Water Heater Valve Replacement,cmtu4l2we00qputg4hho73rfs,diy-shell-water-heater-valve-replacement,true,RED,published,1552,1250,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyil00tuut9o93enbn2n,water-heater-electrical-fault-diagnosis,Water Heater Electrical Fault Diagnosis,cmtu4l2wo00qtutg4eq01z43i,diy-shell-water-heater-electrical-fault-diagnosis,true,RED,published,1579,1267,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyio00tyut9ovx13485i,water-heater-cleaning,Water Heater Cleaning,cmtu4l2wx00qxutg4t5bigfc6,diy-shell-water-heater-cleaning,true,YELLOW,published,1472,1184,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyir00u2ut9oaueikzxr,water-heater-scale-removal,Water Heater Scale Removal,cmtu4l2x500r1utg4f38fehim,diy-shell-water-heater-scale-removal,true,YELLOW,published,1504,1240,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyit00u6ut9o4kgabqqa,water-heater-preventive-maintenance,Water Heater Preventive Maintenance,cmtu4l2xf00r5utg4gt0b4a1l,diy-shell-water-heater-preventive-maintenance,true,YELLOW,published,1513,1209,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyiw00uaut9olud6lgcs,emergency-water-heater-repair,Emergency Water Heater Repair,cmtu4l2xo00r9utg4vnlvsgv6,diy-shell-emergency-water-heater-repair,true,RED,published,1542,1216,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyiz00ueut9o3z2atw9b,dishwasher-inspection,Dishwasher Inspection,cmtu4l2xw00rdutg4pl4cvcz2,diy-shell-dishwasher-inspection,true,YELLOW,published,1431,1204,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyj200uiut9oze8xog3x,dishwasher-not-starting,Dishwasher Not Starting,cmtu4l2y400rhutg40u1ogqsv,diy-shell-dishwasher-not-starting,true,YELLOW,published,1483,1217,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyj500umut9oshkkvhfd,dishwasher-not-cleaning-properly,Dishwasher Not Cleaning Properly,cmtu4l2ye00rlutg4x5cbddf0,diy-shell-dishwasher-not-cleaning-properly,true,YELLOW,published,1491,1248,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyj700uqut9ox14u3pup,dishwasher-water-filling-problem,Dishwasher Water Filling Problem,cmtu4l2yn00rputg4ivvyhswa,diy-shell-dishwasher-water-filling-problem,true,YELLOW,published,1511,1263,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyja00uuut9ofqzvwewo,dishwasher-drainage-problem,Dishwasher Drainage Problem,cmtu4l2yv00rtutg47821bffs,diy-shell-dishwasher-drainage-problem,true,YELLOW,published,1474,1218,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjd00uyut9onv5iiy1y,dishwasher-water-leakage,Dishwasher Water Leakage,cmtu4l2z400rxutg4fp8ya4eg,diy-shell-dishwasher-water-leakage,true,YELLOW,published,1460,1233,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjg00v2ut9o2kup2wp2,dishwasher-poor-drying,Dishwasher Poor Drying,cmtu4l2zd00s1utg44rr5du0r,diy-shell-dishwasher-poor-drying,true,YELLOW,published,1459,1210,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjj00v6ut9ooqgp8gvx,dishwasher-spray-arm-cleaning,Dishwasher Spray Arm Cleaning,cmtu4l1ft003putg4rb5p3h95,diy-dishwasher-spray-arm-cleaning,true,GREEN,published,1647,1399,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjm00vaut9o57whet8u,dishwasher-filter-cleaning,Dishwasher Filter Cleaning,cmtu4l1g2003tutg44j0r2fqf,diy-dishwasher-filter-cleaning,true,GREEN,published,1599,1343,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjo00veut9oo6lm8r4j,dishwasher-pump-inspection,Dishwasher Pump Inspection,cmtu4l2zm00s5utg4n3m7tuno,diy-shell-dishwasher-pump-inspection,true,RED,published,1510,1264,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjr00viut9oe1xhf5sh,dishwasher-door-seal-replacement,Dishwasher Door Seal Replacement,cmtu4l2zv00s9utg4ne612f4y,diy-shell-dishwasher-door-seal-replacement,true,YELLOW,published,1510,1260,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyju00vmut9occ17al3n,dishwasher-door-lock-repair,Dishwasher Door Lock Repair,cmtu4l30400sdutg4r9pgqnkb,diy-shell-dishwasher-door-lock-repair,true,YELLOW,published,1510,1255,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyjx00vqut9ocsvy1cl3,dishwasher-heating-problem,Dishwasher Heating Problem,cmtu4l30d00shutg4a4jdq6n3,diy-shell-dishwasher-heating-problem,true,RED,published,1499,1247,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyk000vuut9omp2pjcto,dishwasher-control-panel-diagnosis,Dishwasher Control Panel Diagnosis,cmtu4l30m00slutg41cs94yi3,diy-shell-dishwasher-control-panel-diagnosis,true,RED,published,1543,1245,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyk300vyut9oq8flsy7f,dishwasher-preventive-maintenance,Dishwasher Preventive Maintenance,cmtu4l30v00sputg42qr55pap,diy-shell-dishwasher-preventive-maintenance,true,YELLOW,published,1476,1210,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyk600w2ut9ouwwlbfit,gym-deep-cleaning,Gym Deep Cleaning,cmtu4l1ga003xutg4yhsnxdv8,diy-gym-deep-cleaning,true,GREEN,published,1597,1327,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyk900w6ut9o1bd5qt57,gym-regular-cleaning,Gym Regular Cleaning,cmtu4l1gj0041utg4i91xgkq1,diy-gym-regular-cleaning,true,GREEN,published,1608,1344,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykc00waut9oqpei4ye7,gym-equipment-cleaning,Gym Equipment Cleaning,cmtu4l1gq0045utg43lja7buw,diy-gym-equipment-cleaning,true,GREEN,published,1596,1403,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykf00weut9obesu9i3b,gym-floor-cleaning,Gym Floor Cleaning,cmtu4l1gz0049utg4evvx7zr7,diy-gym-floor-cleaning,true,GREEN,published,1610,1407,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykh00wiut9o1nhq83py,gym-glass-cleaning,Gym Glass Cleaning,cmtu4l1h6004dutg4zlt4khue,diy-gym-glass-cleaning,true,GREEN,published,1594,1401,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykk00wmut9o4wp2znf5,gym-sanitization,Gym Sanitization,cmtu4l31600stutg4pcp8ewz8,diy-shell-gym-sanitization,true,REVIEW_REQUIRED,published,1466,1200,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykn00wqut9oilanog40,gym-disinfection,Gym Disinfection,cmtu4l31f00sxutg4nyf6uhor,diy-shell-gym-disinfection,true,REVIEW_REQUIRED,published,1458,1225,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykr00wuut9ois0m51ii,locker-cleaning,Locker Cleaning,cmtu4l1he004hutg41z5lulsh,diy-locker-cleaning,true,GREEN,published,1574,1339,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykt00wyut9o60g8n3nz,shower-and-changing-room-cleaning,Shower & Changing Room Cleaning,cmtu4l1hm004lutg47twhp5k4,diy-shower-and-changing-room-cleaning,true,GREEN,published,1680,1393,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykw00x2ut9onoroglcv,fitness-equipment-inspection,Fitness Equipment Inspection,cmtu4l31n00t1utg48fs8ra3k,diy-shell-fitness-equipment-inspection,true,REVIEW_REQUIRED,published,1504,1232,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kykz00x6ut9orl8mjf3e,treadmill-maintenance,Treadmill Maintenance,cmtu4l31w00t5utg4xvyi653f,diy-shell-treadmill-maintenance,true,REVIEW_REQUIRED,published,1464,1205,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyl100xaut9o5jpg7fii,exercise-bike-maintenance,Exercise Bike Maintenance,cmtu4l32500t9utg4n432eh8w,diy-shell-exercise-bike-maintenance,true,REVIEW_REQUIRED,published,1499,1217,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyl400xeut9o803kdlyt,cross-trainer-maintenance,Cross-Trainer Maintenance,cmtu4l32e00tdutg47o3drsg1,diy-shell-cross-trainer-maintenance,true,REVIEW_REQUIRED,published,1485,1228,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyl700xiut9o4alkobj0,weight-equipment-maintenance,Weight Equipment Maintenance,cmtu4l32n00thutg42jafkuz3,diy-shell-weight-equipment-maintenance,true,REVIEW_REQUIRED,published,1506,1223,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyla00xmut9ovoxvaj24,preventive-gym-maintenance,Preventive Gym Maintenance,cmtu4l32w00tlutg41uvhb7ku,diy-shell-preventive-gym-maintenance,true,REVIEW_REQUIRED,published,1498,1188,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kylc00xqut9omie7djap,oven-inspection,Oven Inspection,cmtu4l33400tputg40cazvujq,diy-shell-oven-inspection,true,YELLOW,published,1447,1197,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kylf00xuut9oazpy2enu,oven-not-heating,Oven Not Heating,cmtu4l33d00ttutg48h2iwada,diy-shell-oven-not-heating,true,RED,published,1499,1206,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyli00xyut9o663sgu9m,oven-uneven-heating,Oven Uneven Heating,cmtu4l33m00txutg46t7t6ry0,diy-shell-oven-uneven-heating,true,RED,published,1502,1203,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kylk00y2ut9owgx1edbh,oven-temperature-problem,Oven Temperature Problem,cmtu4l33w00u1utg4k9mffgb9,diy-shell-oven-temperature-problem,true,RED,published,1503,1227,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
